"name","sku","store_view_code","product_type","description","price","special_price","special_from_date","special_to_date","cost","weight","manufacturer","meta_title","meta_keywords","meta_description","base_image","small_image","thumbnail_image","old_id","tier_price","color","news_from_date","news_to_date","gallery","product_online","minimal_price","visibility","custom_design","custom_design_from","custom_design_to","custom_layout_update","page_layout","categories","product_websites","options_container","required_options","has_options","base_image_label","small_base_image_label","thumbnail_label","created_at","updated_at","country_of_manufacture","stock_status_status","custom_layout","custom_layout_update_file","price_type","sku_type","weight_type","price_view","shipment_type","url_key","url_path","msrp","msrp_display_actual_price_type","links_purchased_separately","samples_title","links_title","links_exist","giftcard_amounts","allow_open_amount","open_amount_min","open_amount_max","giftcard_type","is_redeemable","use_config_is_redeemable","lifetime","use_config_lifetime","email_template","use_config_email_template","allow_message","use_config_allow_message","related_tgtr_position_limit","related_tgtr_position_behavior","upsell_tgtr_position_limit","upsell_tgtr_position_behavior","tax_class_id","gift_message_available","gift_wrapping_available","gift_wrapping_price","is_returnable","swatch_image","brand","bed_size","tonneau_cover_type","step_bar_width","step_bar_pattern","finish","lighter_element","cab_type","console_type","floor_liner_type","number_of_pieces","seat_configuration","seat_location","armrest","seat_cover_material","rail_type","end_cap_color","bed_liner_type","vehicle_side","deflector_location","profile","camera","keypad","trailer_tow_mirrors","trim_kit_type","rack_application","mount_type","cargo_box_dimensions","splash_guard_decal","splash_guard_location","splash_guard_type","wheel_lip_molding","mirror_use","trailer_ball_size","scoop_location","stripe_location","stripe_kit_type","stripe_width","transmission_type","remote_start_type","confirmation","push_button_start","ford_perimeter_plus","suggested_list_price","supplier_name","dealer_net_price","oversize","mandatory_installation","install_time","logo","vehicle_disclaimer","tailgate_step","product_import_status","product_import_review_status","exclude_from_import","height","width","length","residualization_code","show_labor_cost_message","year_model","inactive_year_model","make","model","year"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Smoked Quartz","VML3Z-99501A42-AC","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:58.000000","09/29/2023 00:48:27.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-ac",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-ac.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,"Image Representative",,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023",,"Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Guard Metallic","VML3Z-99501A42-AD","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:58.000000","09/29/2023 00:48:24.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-ad",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-ad_1.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,"Image Representative",,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022",,"Ford","F-150","2021,2022"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Lead Foot","VML3Z-99501A42-AE","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:58.000000","09/29/2023 00:48:30.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-ae",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-ae.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,"Image Representative",,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2021,2022"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Stone Gray","VML3Z-99501A42-AF","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:58.000000","09/29/2023 00:48:30.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-af",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-af.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,"Image Representative",,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Agate Black Metallic","VML3Z-99501A42-AG","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:58.000000","09/29/2023 00:48:25.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-ag",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-ag_1.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,,,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Velocity Blue","VML3Z-99501A42-AH","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:58.000000","09/29/2023 00:48:23.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-ah",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-ah.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,"Image Representative",,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2021,2022"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Iconic Silver/Silver Radiance","VML3Z-99501A42-AJ","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:58.000000","09/29/2023 00:48:28.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-aj",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-aj.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,,,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020,Ford_F-150_2023","Ford","F-150","2021,2022"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Lucid Red TC/Red Carpet TC","VML3Z-99501A42-AK","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:58.000000","09/29/2023 00:48:26.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-ak",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-ak.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,,,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Star White Tri-Coat","VML3Z-99501A42-AL","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:59.000000","09/29/2023 00:48:26.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-al",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-al.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,,,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Antimatter Blue/Signature Navy","VML3Z-99501A42-AM","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:59.000000","09/29/2023 00:48:29.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-am",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-am_1.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,"Image Representative",,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023",,"Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Carbonized Gray/Asher Gray","VML3Z-99501A42-AN","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:59.000000","09/29/2023 00:48:29.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-an",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-an.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,"Image Representative",,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023",,"Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Space White","VML3Z-99501A42-AP","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:59.000000","09/29/2023 00:48:28.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-ap",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-ap_1.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,,,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023",,"Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Code Orange","VML3Z-99501A42-AR","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:59.000000","09/29/2023 00:48:25.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-ar",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-ar_2_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,"Image Representative",,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023",,"Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover, Painted Hard One-Piece by UnderCover, For 6.5 Bed, Oxford White","VML3Z-99501A42-AS","ford_us_en","simple","Lightweight and durable, these covers are designed to complement the look of your truck. They even include a battery-powered LED light for nighttime convenience.<ul><li>Over the Rail DesignThe smooth finish provides a premium look, and the full-perimeter seal helps keep out the elements</li><li>For added convenience, the lock is incorporated in the handle on the rear center edge of the cover</li><li>LED Light on bottom side of Cover</li><li>Wall Storage Kit</li><li>Easy On / Easy Off - No Drill Installation</li><li>Compatible with Automatic Tailgate Release</li></ul>","1509.000000",,,,,"96.000000",,,,,,,,,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us","container2","0","0",,,,"12/30/2020 02:34:59.000000","09/29/2023 00:48:26.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-vml3z-99501a42-as",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0","/v/m/vml3z-99501a42-as.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1056.300000","1","0","1.000000",,,,"Reviewed","Missing Image","0","5.000000","78.000000","86.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2021,2022,2023"
"Tonneau/Bed Cover - Hard Folding by REV, For 6.5 Bed","VML3Z-99501A42-B","ford_us_en","simple","<p>The hard cover that provides full access to the bed. Featuring a sleek, &ldquo;no profile&rdquo; design, this unique, folding tonneau mounts flush with the sides of the truck bed.</p><ul><li>Made from rigid, heavy-duty &frac34;&rdquo; thick panels strong enough to hold 300 lbs. </li><li>Rugged synthetic hinges and seals provide outstanding weather resistance. </li><li>Provides 100% access to stake pockets and works with tiedowns, bed rails, bed extenders and bedliners. </li><li>Lock the cover in full open position with the included prop rods for access to the whole bed without removing the cover. </li><li>Hidden, quick-release latch system automatically locks panels when shut, simply lock the tailgate to secure the cover.</li></ul>","1299.000000",,,,,"43.000000",,,,,"VML3Z99501A42B_0.jpg","VML3Z99501A42B_0.jpg","VML3Z99501A42B_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Bed\/Cargo Area,Default Category/Bed\/Cargo Area/Bed Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:47.000000","09/29/2023 00:48:29.000000",,"In Stock",,,"0","0",,,,"cover-tonneau-13229",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"REV","6.5","Painted Hard Folding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REV INDUSTRIES","909.300000","1","0","1.000000",,"Fits Between the Bed Rails. Cannot be used when Bed Ramps are installed.",,"Re-enabled by Import","Processing Complete","0","8.000000","22.000000","75.000000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020,Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023",,"Ford","F-150","2015,2016,2017,2018,2019,2020,2021,2022,2023"
